N,M,expertiseMean,expertiseSpread,expertiseSkew,entrantExpertiseMean,entrantExpertiseSpread,entrantExpertiseFloor,graphAttachment,transferRate,decayRate,learningRateSpread,personalLearningRate,mobilityMode,jumpProbability,competitionAversion,prestigeWeight,baseMoveProb,turnoverRate,learningCap,seniorTenureYears,aptitudeMean,aptitudeSpread,teachTopN,aboveMeanDrag,criticalMass,criticalMassSharpness,aiEnabled,aiLevelFraction,aiDampeningBelow,aiDampeningAbove,graphSource,institutionSizing,candidateCap,worldModelFingerprint,comboIndex,arm,t,meanE_mean,meanE_std,p10E_mean,p10E_std,p50E_mean,p50E_std,p90E_mean,p90E_std,divergence_mean,divergence_std,topE_mean,topE_std,aiLevel_mean,aiLevel_std,shareBelowAI_mean,shareBelowAI_std,shareExpert_mean,shareExpert_std,minOccupancy_mean,minOccupancy_std,emptyInstitutions_mean,emptyInstitutions_std,underOccupiedInstitutions_mean,underOccupiedInstitutions_std,n
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.089,0.02775,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,30,treatment,120,0.4624249983765185,0,0.2055,0,0.5025,0,0.6175,0,0.015559595182748152,0,0.9305477738380432,0,0.585,0,0.8066666666666666,0,0.19333333333333333,0,0,0,47,0,218,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.089,0.02775,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,30,baseline,120,0.49010594442486766,0,0.2365,0,0.5325,0,0.6355,0,0.01471306058519265,0,0.847449541091919,0,,,,,0.27,0,0,0,53,0,214,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.089,0.0295,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,31,treatment,120,0.44545866108809906,0,0.1555,0,0.4895,0,0.6165,0,0.019158935632416413,0,0.8556742668151855,0,0.585,0,0.8383333333333334,0,0.16166666666666665,0,0,0,48,0,208,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.089,0.0295,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,31,baseline,120,0.4670435697895785,0,0.1845,0,0.5165,0,0.6225,0,0.012881371418210495,0,0.8254960775375366,0,,,,,0.19166666666666668,0,0,0,57,0,208,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.089,0.03125,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,32,treatment,120,0.45431439062580464,0,0.1945,0,0.5045,0,0.5855,0,0.012441547173002384,0,0.7864910960197449,0,0.585,0,0.8983333333333333,0,0.10166666666666667,0,0,0,40,0,212,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.089,0.03125,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,32,baseline,120,0.4679795092344284,0,0.2075,0,0.5165,0,0.6025,0,0.012991883948139285,0,0.7851791381835938,0,,,,,0.14666666666666667,0,0,0,51,0,214,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.089,0.033,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,33,treatment,120,0.45521858068803944,0,0.1965,0,0.5005,0,0.5925,0,0.013393052006222417,0,0.9568483829498291,0,0.585,0,0.8866666666666667,0,0.11333333333333333,0,0,0,46,0,209,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.089,0.033,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,33,baseline,120,0.48360372106855115,0,0.2365,0,0.5335,0,0.6095,0,0.01452770344933578,0,0.8212036490440369,0,,,,,0.20666666666666667,0,0,0,42,0,212,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.089,0.03475,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,34,treatment,120,0.46470373606930176,0,0.1705,0,0.5125,0,0.6325,0,0.015778855374714497,0,0.8450185060501099,0,0.585,0,0.7583333333333333,0,0.24166666666666667,0,0,0,49,0,210,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.089,0.03475,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,34,baseline,120,0.48775563927367327,0,0.1975,0,0.5325,0,0.6365,0,0.013434854141633265,0,0.9123815298080444,0,,,,,0.2966666666666667,0,0,0,45,0,213,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.089,0.0365,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,35,treatment,120,0.45883611037085453,0,0.1925,0,0.4975,0,0.6015,0,0.013150699722563136,0,0.8331688046455383,0,0.585,0,0.8666666666666667,0,0.13333333333333333,0,0,0,48,0,210,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.089,0.0365,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,35,baseline,120,0.47674913666521507,0,0.2245,0,0.5125,0,0.6145,0,0.010657256315386986,0,0.8332611918449402,0,,,,,0.17,0,0,0,37,0,213,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.089,0.03825,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,36,treatment,120,0.460446739072601,0,0.2245,0,0.4905,0,0.6075,0,0.018155073232081268,0,0.9047179222106934,0,0.585,0,0.865,0,0.135,0,0,0,53,0,211,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.089,0.03825,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,36,baseline,120,0.47452369395643473,0,0.2245,0,0.5165,0,0.6225,0,0.01692770213457604,0,0.877213716506958,0,,,,,0.18333333333333332,0,0,0,46,0,207,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.089,0.04,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,37,treatment,120,0.4407425660826266,0,0.1775,0,0.4735,0,0.5955,0,0.019445582709923928,0,0.8473129272460938,0,0.585,0,0.8783333333333333,0,0.12166666666666667,0,0,0,47,0,213,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.089,0.04,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,37,baseline,120,0.4585676316047708,0,0.2195,0,0.4945,0,0.5895,0,0.014510597927770997,0,0.7992810606956482,0,,,,,0.11,0,0,0,48,0,214,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.089,0.04175,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,38,treatment,120,0.4399058637581766,0,0.1755,0,0.4795,0,0.5955,0,0.014800811075946423,0,0.7545720934867859,0,0.585,0,0.88,0,0.12,0,0,0,51,0,212,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.089,0.04175,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,38,baseline,120,0.46512324263031285,0,0.2175,0,0.5075,0,0.6045,0,0.012556896098671822,0,0.7617136836051941,0,,,,,0.16333333333333333,0,0,0,50,0,211,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.089,0.0435,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,39,treatment,120,0.440817809086293,0,0.1815,0,0.4785,0,0.5905,0,0.015855756149066154,0,0.7919520139694214,0,0.585,0,0.8866666666666667,0,0.11333333333333333,0,0,0,52,0,209,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.089,0.0435,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,39,baseline,120,0.46372621862217783,0,0.2205,0,0.4995,0,0.6065,0,0.01413639286464051,0,0.8694432973861694,0,,,,,0.155,0,0,0,44,0,210,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.089,0.04525,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,40,treatment,120,0.44394277180855474,0,0.1925,0,0.4765,0,0.5895,0,0.015009547280184079,0,0.8379765748977661,0,0.585,0,0.8916666666666667,0,0.10833333333333334,0,0,0,57,0,213,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.089,0.04525,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,40,baseline,120,0.46680411986385784,0,0.2085,0,0.5025,0,0.6095,0,0.01600692989391038,0,0.8278395533561707,0,,,,,0.18166666666666667,0,0,0,48,0,213,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.089,0.047,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,41,treatment,120,0.43295959908515214,0,0.1795,0,0.4685,0,0.5595,0,0.010104031289017441,0,0.7946898937225342,0,0.585,0,0.9583333333333334,0,0.041666666666666664,0,0,0,44,0,213,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.089,0.047,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,41,baseline,120,0.4650240978660683,0,0.2295,0,0.5075,0,0.5795,0,0.009983070757341223,0,0.8155092000961304,0,,,,,0.08166666666666667,0,0,0,47,0,209,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.098,0.012,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,42,treatment,120,0.4973230574528376,0,0.1845,0,0.5405,0,0.6665,0,0.016371885424992315,0,0.921475350856781,0,0.585,0,0.6716666666666666,0,0.3283333333333333,0,0,0,43,0,213,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.098,0.012,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,42,baseline,120,0.5131046004717549,0,0.2515,0,0.5575,0,0.6765,0,0.01547338471674481,0,0.9174779057502747,0,,,,,0.39166666666666666,0,0,0,43,0,215,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.098,0.01375,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,43,treatment,120,0.48473949535439415,0,0.2075,0,0.5295,0,0.6445,0,0.015616567182705517,0,0.8998100757598877,0,0.585,0,0.715,0,0.285,0,0,0,43,0,213,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.098,0.01375,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,43,baseline,120,0.5110128414382538,0,0.2395,0,0.5555,0,0.6645,0,0.015378156095113163,0,0.8502748012542725,0,,,,,0.3883333333333333,0,0,0,52,0,210,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.098,0.0155,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,44,treatment,120,0.4922015273508926,0,0.2345,0,0.5365,0,0.6555,0,0.013405027302976975,0,0.8831679821014404,0,0.585,0,0.6933333333333334,0,0.30666666666666664,0,0,0,52,0,208,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.098,0.0155,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,44,baseline,120,0.5137734817278882,0,0.2735,0,0.5495,0,0.6645,0,0.015005101887394224,0,0.9311536550521851,0,,,,,0.37,0,0,0,41,0,212,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.098,0.01725,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,45,treatment,120,0.48698951677108804,0,0.1805,0,0.5385,0,0.6605,0,0.014811627437273319,0,0.9054328799247742,0,0.585,0,0.7033333333333334,0,0.2966666666666667,0,0,0,40,0,210,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.098,0.01725,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,45,baseline,120,0.5139669341718157,0,0.2435,0,0.5535,0,0.6765,0,0.017291176013040466,0,0.9158274531364441,0,,,,,0.405,0,0,0,43,0,214,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.098,0.019,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,46,treatment,120,0.5088896324423452,0,0.2205,0,0.5495,0,0.6685,0,0.015646608672738427,0,0.9309983253479004,0,0.585,0,0.6266666666666667,0,0.37333333333333335,0,0,0,47,0,210,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.098,0.019,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,46,baseline,120,0.527361334785819,0,0.2805,0,0.5625,0,0.6805,0,0.014759775448798928,0,0.9240089654922485,0,,,,,0.42333333333333334,0,0,0,43,0,212,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.098,0.02075,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,47,treatment,120,0.4839782119604448,0,0.2295,0,0.5265,0,0.6345,0,0.014528326683067144,0,0.9510464668273926,0,0.585,0,0.7633333333333333,0,0.23666666666666666,0,0,0,51,0,211,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.098,0.02075,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,47,baseline,120,0.5036881850411494,0,0.2845,0,0.5435,0,0.6455,0,0.015815260676766172,0,0.9512491822242737,0,,,,,0.315,0,0,0,41,0,211,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.098,0.0225,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,48,treatment,120,0.4693902019225061,0,0.1985,0,0.5125,0,0.6305,0,0.013214780561331038,0,0.7697522640228271,0,0.585,0,0.78,0,0.22,0,0,0,60,0,207,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.098,0.0225,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,48,baseline,120,0.49418958126877743,0,0.2305,0,0.5405,0,0.6515,0,0.014686381309943469,0,0.9681423306465149,0,,,,,0.32,0,0,0,48,0,214,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.098,0.02425,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,49,treatment,120,0.4906814101773004,0,0.2235,0,0.5335,0,0.6295,0,0.013475428965540385,0,0.9097936153411865,0,0.585,0,0.7233333333333334,0,0.27666666666666667,0,0,0,47,0,208,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.098,0.02425,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,49,baseline,120,0.5100920799995462,0,0.2735,0,0.5495,0,0.6415,0,0.010881060042055562,0,0.8882774114608765,0,,,,,0.355,0,0,0,48,0,210,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.098,0.026,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,50,treatment,120,0.45936991612737377,0,0.1515,0,0.5175,0,0.6265,0,0.020121006340789296,0,0.9007015228271484,0,0.585,0,0.8083333333333333,0,0.19166666666666668,0,0,0,51,0,208,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.098,0.026,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,50,baseline,120,0.4908428051136434,0,0.2085,0,0.5355,0,0.6415,0,0.018547583780214462,0,0.8179999589920044,0,,,,,0.29333333333333333,0,0,0,50,0,207,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.098,0.02775,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,51,treatment,120,0.47222374061122535,0,0.1855,0,0.5145,0,0.6405,0,0.021643678619017063,0,0.8808336853981018,0,0.585,0,0.7633333333333333,0,0.23666666666666666,0,0,0,52,0,209,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.098,0.02775,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,51,baseline,120,0.49190905729308726,0,0.2085,0,0.5325,0,0.6495,0,0.015484969787495988,0,0.8808336853981018,0,,,,,0.25,0,0,0,50,0,211,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.098,0.0295,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,52,treatment,120,0.46095098059003553,0,0.1735,0,0.5055,0,0.6085,0,0.016703893564561458,0,0.8904379606246948,0,0.585,0,0.8483333333333334,0,0.15166666666666667,0,0,0,50,0,212,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.098,0.0295,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,52,baseline,120,0.4872646535622577,0,0.2335,0,0.5275,0,0.6185,0,0.014182094114386042,0,0.9423038363456726,0,,,,,0.245,0,0,0,44,0,211,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.098,0.03125,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,53,treatment,120,0.4798333271158238,0,0.2435,0,0.5165,0,0.6285,0,0.018477192207446765,0,0.9254499077796936,0,0.585,0,0.79,0,0.21,0,0,0,55,0,212,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.098,0.03125,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,53,baseline,120,0.49707481410354376,0,0.2265,0,0.5405,0,0.6345,0,0.01684760296399974,0,0.9254499077796936,0,,,,,0.34,0,0,0,45,0,208,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.098,0.033,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,54,treatment,120,0.4701557746777932,0,0.1935,0,0.5105,0,0.6285,0,0.02015747272133334,0,0.9739214181900024,0,0.585,0,0.7933333333333333,0,0.20666666666666667,0,0,0,51,0,213,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.098,0.033,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,54,baseline,120,0.4908960208358864,0,0.2435,0,0.5235,0,0.6305,0,0.01618225966539652,0,0.9220990538597107,0,,,,,0.2633333333333333,0,0,0,47,0,213,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.098,0.03475,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,55,treatment,120,0.4566961211152375,0,0.2105,0,0.4985,0,0.6045,0,0.014331946326904805,0,0.8416345119476318,0,0.585,0,0.8483333333333334,0,0.15166666666666667,0,0,0,50,0,211,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.098,0.03475,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,55,baseline,120,0.4806795774710675,0,0.2645,0,0.5115,0,0.6155,0,0.013182118801612465,0,0.8171711564064026,0,,,,,0.21666666666666667,0,0,0,61,0,210,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.098,0.0365,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,56,treatment,120,0.46013921008134884,0,0.2365,0,0.4925,0,0.5975,0,0.01249290827077304,0,0.8505851626396179,0,0.585,0,0.8633333333333333,0,0.13666666666666666,0,0,0,48,0,214,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.098,0.0365,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,56,baseline,120,0.47829102852692207,0,0.2455,0,0.5145,0,0.6105,0,0.013433177505351442,0,0.8358353972434998,0,,,,,0.18833333333333332,0,0,0,63,0,212,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.098,0.03825,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,57,treatment,120,0.4581618318458398,0,0.2115,0,0.4965,0,0.5925,0,0.01591989496846298,0,0.9161803722381592,0,0.585,0,0.88,0,0.12,0,0,0,53,0,215,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.098,0.03825,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,57,baseline,120,0.47506251390402515,0,0.2065,0,0.5215,0,0.6205,0,0.015018771322892985,0,0.8965123891830444,0,,,,,0.21333333333333335,0,0,0,50,0,208,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.098,0.04,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,58,treatment,120,0.4594283930088083,0,0.2395,0,0.4945,0,0.5965,0,0.014380146647520554,0,0.8840711712837219,0,0.585,0,0.8716666666666667,0,0.12833333333333333,0,0,0,57,0,209,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.098,0.04,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,58,baseline,120,0.4779521096435686,0,0.2595,0,0.5125,0,0.6175,0,0.012028390682586779,0,0.8868760466575623,0,,,,,0.22,0,0,0,51,0,215,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.098,0.04175,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,59,treatment,120,0.4350653053633869,0,0.1745,0,0.4725,0,0.5785,0,0.017834974735013484,0,0.8717528581619263,0,0.585,0,0.9083333333333333,0,0.09166666666666666,0,0,0,48,0,213,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.098,0.04175,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,59,baseline,120,0.4642993381929894,0,0.2025,0,0.5055,0,0.6055,0,0.017440529857877606,0,0.8832694888114929,0,,,,,0.18333333333333332,0,0,0,50,0,212,0,1
