N,M,expertiseMean,expertiseSpread,expertiseSkew,entrantExpertiseMean,entrantExpertiseSpread,entrantExpertiseFloor,graphAttachment,transferRate,decayRate,learningRateSpread,personalLearningRate,mobilityMode,jumpProbability,competitionAversion,prestigeWeight,baseMoveProb,turnoverRate,learningCap,seniorTenureYears,aptitudeMean,aptitudeSpread,teachTopN,aboveMeanDrag,criticalMass,criticalMassSharpness,aiLevelFraction,aiDampeningBelow,aiDampeningAbove,graphSource,institutionSizing,candidateCap,worldModelFingerprint,comboIndex,replicate,t,meanE_baseline,meanE_treatment,meanE_shortfall,shareExpert_baseline,shareExpert_treatment,shareExpert_shortfall
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.0435,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,144,0,120,0.47590724371994536,0.4562095158485075,0.019697727871437865,0.19166666666666668,0.11333333333333333,0.07833333333333335
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.04525,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,145,0,120,0.46234081823378803,0.42812304575617116,0.03421777247761687,0.17666666666666667,0.11166666666666666,0.065
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.134,0.047,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,146,0,120,0.46603491393849256,0.43560962862645586,0.0304252853120367,0.14666666666666667,0.1,0.04666666666666666
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.143,0.012,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,147,0,120,0.5171522596540551,0.49531833187366525,0.02183392778038984,0.4066666666666667,0.36,0.04666666666666669
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.143,0.01375,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,148,0,120,0.5212768331604699,0.49539040549968677,0.02588642766078314,0.4166666666666667,0.33666666666666667,0.08000000000000002
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.143,0.0155,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,149,0,120,0.5396933569510778,0.515850003361702,0.023843353589375837,0.49,0.39166666666666666,0.09833333333333333
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.143,0.01725,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,150,0,120,0.508066846591731,0.4896869924850762,0.01837985410665477,0.36333333333333334,0.2833333333333333,0.08000000000000002
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.143,0.019,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,151,0,120,0.49528774331013364,0.4758535033091903,0.019434240000943348,0.34,0.25166666666666665,0.08833333333333337
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.143,0.02075,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,152,0,120,0.5093593723575274,0.48310813049475354,0.026251241862773833,0.30833333333333335,0.25,0.05833333333333335
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.143,0.0225,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,153,0,120,0.5063548115206261,0.48700080745543045,0.019354004065195662,0.37333333333333335,0.275,0.09833333333333333
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.143,0.02425,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,154,0,120,0.5060321869452794,0.48493443423261245,0.02109775271266695,0.30333333333333334,0.21333333333333335,0.09
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.143,0.026,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,155,0,120,0.4927561315149069,0.46670844191064437,0.026047689604262514,0.2816666666666667,0.17333333333333334,0.10833333333333334
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.143,0.02775,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,156,0,120,0.4873651899335285,0.4684863574119906,0.018878832521537936,0.24,0.19,0.04999999999999999
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.143,0.0295,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,157,0,120,0.48608502039064966,0.4674902580057581,0.01859476238489155,0.265,0.195,0.07
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.143,0.03125,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,158,0,120,0.48582448715964954,0.4666990331374109,0.01912545402223864,0.26166666666666666,0.18333333333333332,0.07833333333333334
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.143,0.033,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,159,0,120,0.4727894434146583,0.4545268521333734,0.01826259128128488,0.22833333333333333,0.16833333333333333,0.06
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.143,0.03475,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,160,0,120,0.4747348160793384,0.4528075961582363,0.02192721992110208,0.225,0.15166666666666667,0.07333333333333333
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.143,0.0365,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,161,0,120,0.4897207712009549,0.46884308794513346,0.020877683255821455,0.23666666666666666,0.15166666666666667,0.08499999999999999
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.143,0.03825,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,162,0,120,0.4698296263255179,0.45162020264193414,0.018209423683583748,0.255,0.16166666666666665,0.09333333333333335
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.143,0.04,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,163,0,120,0.4831267187496026,0.4613084831771751,0.021818235572427513,0.235,0.19,0.044999999999999984
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.143,0.04175,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,164,0,120,0.48773386247456074,0.4656525395127634,0.022081322961797323,0.22333333333333333,0.12166666666666667,0.10166666666666666
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.143,0.0435,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,165,0,120,0.47028212673962116,0.4586183075048029,0.01166381923481824,0.14833333333333334,0.13666666666666666,0.011666666666666686
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.143,0.04525,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,166,0,120,0.4773763319849968,0.45916487377757825,0.01821145820741854,0.20666666666666667,0.13666666666666666,0.07
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.143,0.047,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,167,0,120,0.487157863744845,0.47219059146940706,0.014967272275437926,0.23,0.165,0.065
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.152,0.012,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,168,0,120,0.5282676314686735,0.5052377693292995,0.02302986213937397,0.44166666666666665,0.345,0.09666666666666668
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.152,0.01375,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,169,0,120,0.5153109862469136,0.4890274828734497,0.026283503373463912,0.3883333333333333,0.2916666666666667,0.09666666666666662
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.152,0.0155,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,170,0,120,0.5192432814463973,0.5056977698144813,0.013545511631915974,0.45166666666666666,0.3883333333333333,0.06333333333333335
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.152,0.01725,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,171,0,120,0.5019545312349994,0.4880708986520767,0.013883632582922745,0.3416666666666667,0.305,0.03666666666666668
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.152,0.019,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,172,0,120,0.49702755754813555,0.4692498909619947,0.027777666586140837,0.3516666666666667,0.22666666666666666,0.12500000000000003
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.152,0.02075,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,173,0,120,0.4936051857223113,0.4831752575933933,0.01042992812891802,0.35833333333333334,0.315,0.043333333333333335
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.152,0.0225,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,174,0,120,0.4938140267692506,0.4713535631323854,0.022460463636865213,0.315,0.235,0.08000000000000002
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.152,0.02425,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,175,0,120,0.4896102227208515,0.4581169926188886,0.031493230101962866,0.2866666666666667,0.17833333333333334,0.10833333333333334
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.152,0.026,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,176,0,120,0.4878995041176677,0.4694039874213437,0.018495516696323988,0.24166666666666667,0.18166666666666667,0.06
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.152,0.02775,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,177,0,120,0.49078458743790787,0.47309468704586227,0.0176899003920456,0.29333333333333333,0.21,0.08333333333333334
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.152,0.0295,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,178,0,120,0.47242511217792826,0.4589524147845805,0.013472697393347777,0.245,0.19,0.05499999999999999
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.152,0.03125,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,179,0,120,0.47918379951268436,0.46385942251731954,0.015324376995364819,0.21166666666666667,0.17166666666666666,0.04000000000000001
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.152,0.033,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,180,0,120,0.4864334923836092,0.4611189621624847,0.02531453022112451,0.24333333333333335,0.165,0.07833333333333334
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.152,0.03475,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,181,0,120,0.4742431441942851,0.45395838376134634,0.020284760432938753,0.18833333333333332,0.135,0.053333333333333316
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.152,0.0365,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,182,0,120,0.46751000423605243,0.44868577585245173,0.018824228383600705,0.185,0.14,0.044999999999999984
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.152,0.03825,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,183,0,120,0.4736978529890378,0.4569343995427092,0.016763453446328624,0.225,0.175,0.05000000000000002
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.152,0.04,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,184,0,120,0.47081434313828746,0.4497602081050475,0.02105413503323994,0.20166666666666666,0.1,0.10166666666666666
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.152,0.04175,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,185,0,120,0.46805945973222457,0.4399169132920603,0.028142546440164284,0.14333333333333334,0.07166666666666667,0.07166666666666667
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.152,0.0435,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,186,0,120,0.48175402959187824,0.4611418753489852,0.020612154242893033,0.21833333333333332,0.155,0.06333333333333332
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.152,0.04525,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,187,0,120,0.4720277143331865,0.448264750353992,0.02376296397919453,0.18166666666666667,0.095,0.08666666666666667
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.152,0.047,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,188,0,120,0.4718529853100578,0.44056098951026795,0.03129199579978986,0.11166666666666666,0.095,0.016666666666666663
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.161,0.012,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,189,0,120,0.5147975085303187,0.49465731032192706,0.020140198208391635,0.43666666666666665,0.31,0.12666666666666665
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.161,0.01375,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,190,0,120,0.518185040478905,0.504941045716405,0.013243994762500044,0.43833333333333335,0.37333333333333335,0.065
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.161,0.0155,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,191,0,120,0.509781360309571,0.49155231123790144,0.018229049071669556,0.425,0.33,0.09499999999999997
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.161,0.01725,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,192,0,120,0.5137498875831564,0.49148006772622466,0.022269819856931772,0.3516666666666667,0.3,0.051666666666666694
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.161,0.019,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,193,0,120,0.4918087862432003,0.4685788037255406,0.023229982517659675,0.295,0.22,0.07499999999999998
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.161,0.02075,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,194,0,120,0.4842361899465322,0.46166218479474386,0.022574005151788368,0.23666666666666666,0.20833333333333334,0.02833333333333332
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.161,0.0225,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,195,0,120,0.5013865777974328,0.4738501337356865,0.027536444061746268,0.36,0.2633333333333333,0.09666666666666668
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.161,0.02425,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,196,0,120,0.4759647447243333,0.45563644694164396,0.020328297782689353,0.2633333333333333,0.19666666666666666,0.06666666666666665
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.161,0.026,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,197,0,120,0.496262309824427,0.467531537146618,0.02873077267780899,0.30833333333333335,0.26166666666666666,0.04666666666666669
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.161,0.02775,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,198,0,120,0.4771148735222717,0.461292664843301,0.015822208678970717,0.2916666666666667,0.165,0.12666666666666668
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.161,0.0295,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,199,0,120,0.47483567969252666,0.4452708737924695,0.029564805900057167,0.22333333333333333,0.15833333333333333,0.065
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.161,0.03125,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,200,0,120,0.48639168496554097,0.4711450706794858,0.015246614286055171,0.27666666666666667,0.20333333333333334,0.07333333333333333
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.161,0.033,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,201,0,120,0.4769320214726031,0.4552693890904387,0.021662632382164426,0.20666666666666667,0.12333333333333334,0.08333333333333333
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.161,0.03475,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,202,0,120,0.4869184994076689,0.47086623005568984,0.016052269351979065,0.24333333333333335,0.17333333333333334,0.07
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.161,0.0365,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,203,0,120,0.46887192739794653,0.4567032197117806,0.012168707686165958,0.16,0.13833333333333334,0.021666666666666667
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.161,0.03825,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,204,0,120,0.47126474431405463,0.4610518617245058,0.010212882589548833,0.23,0.185,0.04500000000000001
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.161,0.04,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,205,0,120,0.46699375508973995,0.4445487549776832,0.022445000112056746,0.17333333333333334,0.10666666666666667,0.06666666666666667
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.161,0.04175,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,206,0,120,0.47804174793263277,0.4594637506144742,0.018577997318158568,0.175,0.115,0.059999999999999984
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.161,0.0435,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,207,0,120,0.4683797125518322,0.45109103825564184,0.017288674296190354,0.15666666666666668,0.12666666666666668,0.03
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.161,0.04525,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,208,0,120,0.4813703119630615,0.4520826357851426,0.029287676177918942,0.23833333333333334,0.135,0.10333333333333333
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.161,0.047,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,209,0,120,0.46551482294996577,0.44468601962551474,0.02082880332445103,0.13833333333333334,0.09,0.04833333333333334
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.17,0.012,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,210,0,120,0.5154872121786078,0.49821707810585697,0.017270134072750853,0.42333333333333334,0.3466666666666667,0.07666666666666666
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.17,0.01375,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,211,0,120,0.5234837299399078,0.5024151871353388,0.021068542804568935,0.4166666666666667,0.325,0.09166666666666667
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.17,0.0155,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,212,0,120,0.5211788603415092,0.5051948579711218,0.01598400237038733,0.44,0.375,0.065
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.17,0.01725,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,213,0,120,0.5135425132885575,0.48760821151236694,0.02593430177619055,0.4033333333333333,0.30666666666666664,0.09666666666666668
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.17,0.019,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,214,0,120,0.5048636720639964,0.48864763403311373,0.016216038030882673,0.36333333333333334,0.27,0.09333333333333332
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.17,0.02075,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,215,0,120,0.5017168727268775,0.47207135359446206,0.02964551913241542,0.39166666666666666,0.3,0.09166666666666667
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.17,0.0225,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,216,0,120,0.5056680764009556,0.4796470637495319,0.026021012651423647,0.375,0.25666666666666665,0.11833333333333335
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.17,0.02425,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,217,0,120,0.48426355972265206,0.47331672930469115,0.010946830417960907,0.3233333333333333,0.26166666666666666,0.06166666666666665
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.17,0.026,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,218,0,120,0.4924425377696753,0.470475221388042,0.021967316381633295,0.31833333333333336,0.25333333333333335,0.065
